1.41868, 1.69872, 0.309763
-1.75414, 0.760094, 1.35752
1.82324, -0.38142, 0.755211
-0.52205, 1.80786, -1.3657
0.775842, -1.71691, -1.41905
-0.618, 1.43223, -0.689413
-0.578082, -1.65343, 0.302805
-1.27378, -0.867641, -0.773888
-0.0171514, 1.67553, 1.48082
-0.899869, -1.92065, -1.20005
-1.84619, -1.92529, -1.22373
-1.95776, 1.84094, -1.47105
-0.405591, -1.13425, 0.0762352
-1.91174, 0.971892, -1.98779
-1.53575, -1.55089, 0.290353
1.92468, -0.0872219, -1.82018
1.97119, -1.0416, 0.497757
-0.375683, 1.26646, -1.49315
0.587725, -1.9696, 1.37156
-1.83374, -0.150334, -0.96823
1.48167, -1.9364, -1.2363
0.604816, -0.580523, -0.525101
-0.730796, 1.62792, -1.54198
-1.14328, -0.829554, 1.16697
1.96362, -1.58312, 0.923795
-1.38694, 1.48399, 0.349803
1.43284, -1.20408, 1.90735
1.85961, -0.522782, 0.198798
1.31651, -1.90124, -0.60152
-1.59886, 1.16269, -1.85485
-0.331492, -1.12815, 0.385571
1.14267, 0.966643, -0.761315
1.10312, 1.7318, -1.61107
-0.839442, -0.503494, -0.106388
0.415723, 1.92578, 1.51646
0.333567, -0.738731, 1.90088
1.03305, 0.528275, -0.768151
1.95764, 0.0581683, 0.56209
-0.283151, -0.999359, 0.660848
1.87793, -0.563189, 1.72216
0.204901, 0.0662252, -1.42528
-1.29307, -0.469558, -1.18076
1.41588, 1.01633, -0.293161
-1.8269, 0.118839, 1.37059
0.980193, 0.165105, -1.75365
-1.93909, -0.458693, 1.0289
-1.3231, 1.71154, -0.260323
1.0549, -1.47423, 1.01743
1.36607, 1.23887, -0.30195
1.58568, -0.367382, 1.84521
1.6997, -1.99805, 1.47179
0.00860622, 1.33128, 1.24937
-0.21955, 1.50072, 1.88977
1.60277, 1.23582, -0.2154
0.503006, 1.12571, 1.30467
1.4846, 0.222114, -0.106021
-1.92529, -0.60567, -0.503861
-1.93042, -1.46959, 0.149113
1.65551, 1.953, 0.898404
-0.312449, 1.02744, 0.134342
-1.31016, 1.62658, 0.309275
1.87475, -1.93811, -0.323679
-0.174383, -0.164251, -1.87512
-0.780847, 1.2916, 1.28794
1.8197, -0.823695, -1.28977
1.91931, -1.00974, 1.29063
-0.972625, -1.62914, 1.27769
-0.0534074, 1.16904, 1.62474
-1.54295, -0.344066, 0.0867336
-0.633381, -0.152409, 1.33116
0.43611, 1.45238, -1.58458
0.472976, -1.48741, 0.598834
1.19907, -1.60143, 1.07077
-1.57201, -0.32197, 1.63182
-0.350169, 0.987152, -0.286691
-1.41636, 1.03464, 1.8695
0.682821, 0.646565, 0.471877
1.06333, -0.563799, 0.827357
-1.72936, 1.65111, 0.696493
1.04514, -1.58983, 0.486282
1.53099, 1.21738, 1.78088
-1.02963, -0.482498, 1.26048
0.681967, -1.94177, 0.231758
1.12937, -0.795984, -0.38667
1.67919, -1.97913, -1.88244
-1.75988, -0.703085, 1.86706
0.894986, 1.71947, 1.15256
0.240913, -0.509964, 0.16718
0.961516, 1.80297, 0.501419
-1.9519, -1.44969, 1.41124
-1.65807, 1.16416, -0.60921
0.0192267, 0.042787, 0.744346
-1.17112, -1.50999, 0.314035
-1.23814, -1.36631, -1.55223
-0.511551, 0.603351, 1.49242
1.29392, -1.0267, -0.787683
-0.924894, -1.48827, -1.16477
0.837245, -0.704794, 0.387158
0.141545, 0.503983, 0.389721
0.265328, 0.686361, 1.34031
1.44542, 1.47398, -1.27744
1.87793, 0.994842, 0.0344859
1.32871, 1.45445, 1.30784
-1.71239, 0.0310678, -0.15656
-1.99658, -1.44188, -1.68859
1.23496, 0.607135, -0.0173956
1.62047, -1.30662, -0.322214
-0.371776, -1.47557, 1.21616
-1.86901, 1.0239, -0.388989
-0.480178, -1.61815, -0.76925
-1.22434, 0.677084, -1.06662
1.57811, -0.482009, -0.269967
0.0349742, 1.18601, -1.13034
-1.59337, 0.0370495, -1.59569
-0.419874, -0.938322, -1.93542
-0.710776, -0.814051, -0.029725
0.637654, -1.75549, -1.41295
0.0984527, -0.14008, 1.9519
-1.24351, -0.52559, 0.80575
1.71447, 0.207831, -0.713706
1.72436, -0.658895, 1.84472
-0.167302, 0.691122, 1.69347
1.81921, 0.448195, 0.329051
1.0217, 1.02255, -0.468337
0.224799, 0.215888, -0.16657
-1.19968, 0.666097, 0.0954009
0.749474, 1.89624, -0.676962
-0.138005, -0.473464, -0.532304
0.501419, -0.15717, 1.45042
-1.14512, -1.41026, 1.64733
1.36668, -1.5006, -0.672079
-1.13718, 0.0934477, 1.20676
0.520341, 1.41453, -0.158269
-1.61522, -0.180975, -1.28574
-0.731529, -0.61507, -0.795984
0.723472, -1.21226, -1.93176
1.78112, -1.94446, 0.764855
-1.27561, -1.4724, 0.24189
-0.782678, 1.46605, 0.607013
1.2866, -0.349925, 1.22617
-1.12143, -0.363964, -0.352855
0.480667, -1.77099, 1.68761
-1.15281, 1.82348, 0.347728
-0.0386364, 0.926481, 0.517411
-1.42735, -0.938322, 0.213935
-0.852748, -1.56737, 0.553056
-0.434523, 0.499344, -0.491409
-0.125919, 0.119694, 0.792077
0.240791, -1.58336, 1.56273
-0.616413, 1.30674, -0.106632
1.5244, -0.918912, 1.19285
-1.88098, 0.733726, 1.17624
-0.411206, 1.33201, -1.44371
1.3325, -1.7749, 0.178411
1.53941, -1.5515, -1.21787
0.48677, 1.59056, -1.37571
-0.506302, -0.0446181, -1.58666
-1.64782, -1.92798, 1.87988
-1.17331, 1.06101, -1.42332
1.04355, -0.409253, -0.864711
1.85534, -1.10129, -1.6328
-0.462111, 1.17783, -0.840175
-0.563921, 1.15744, -1.30686
0.93759, -1.20432, -1.99207
0.329417, 0.5356, -0.728843
0.405835, 0.764855, -0.962615
0.254585, 0.246773, 0.0952788
-1.19333, 0.703818, 0.510819
-0.179876, -1.97314, 0.0236213
-0.881924, -0.225288, -1.59532
-0.544877, -0.738731, -0.36726
-0.837123, 0.597858, 0.339793
-1.39586, 0.446974, -0.31135
1.62059, 0.953459, 1.2711
-1.73424, 0.749596, 0.962127
-0.872524, 0.837733, -0.758263
-1.03671, 0.386425, 0.187567
1.07016, -1.92969, 0.60799
0.933561, 0.483718, 1.22654
-0.105411, 1.97314, 1.17527
-1.80126, 0.407422, 0.434034
-1.07358, -1.8562, -0.828822
1.75988, 1.85498, 1.36753
-0.706259, -1.44884, 0.386792
1.90564, 0.723838, -1.20847
1.08164, -1.45006, 1.67406
-1.92029, 0.43379, 1.9447
-0.168279, 0.495926, 0.775353
-0.623005, 0.484939, -1.27512
0.404981, 0.889859, 0.686728
-1.93725, 0.0693991, 0.338572
0.583819, -1.06931, 1.92114
-0.981414, -0.965911, -1.47765
-0.923551, 1.48814, 0.638752
-1.79186, -0.0974761, -0.789148
-0.687338, 1.32347, 1.15354
-0.35493, 1.51976, -0.0368053
-1.9154, 0.40144, -1.70397
-0.588946, 1.66784, -1.9021
1.18882, -1.17515, -0.966887
-0.466384, -0.767296, 0.805506
-0.737388, 0.808069, 0.0911283
0.473586, 0.659993, -1.98816
0.486892, -1.32078, 1.62267
-0.888394, 1.0455, 1.96924
-0.760949, 0.655354, -1.3209
1.9364, 1.73974, -1.07627
-0.365673, 0.578814, -1.07834
-0.848964, -1.67272, -1.71056
0.678304, 0.441603, 1.09543
-0.894498, -0.247871, 0.00653096
-0.0136113, 1.83886, 0.841639
-1.65355, -0.288278, -0.284127
0.183294, 1.00351, -1.1102
1.14963, 1.73644, -1.49156
0.702231, -1.73132, -1.90735
0.150212, -1.91015, -0.169256
-1.76061, -0.811853, 0.612629
-0.857631, -1.70251, 1.13596
0.0983306, 1.61278, 1.36253
0.740684, -1.79418, -1.43614
-1.4293, -0.717612, 1.02707
-0.0745262, 1.5183, -0.181585
-0.147282, 0.43611, -1.84399
-0.00177007, -0.771569, -0.0227668
-1.71398, 0.0742821, -0.577227
0.666463, 0.784753, 1.73168
-1.56359, 1.33177, 0.677328
-0.635212, 0.674398, -0.00518815
0.189764, -0.576739, 1.40709
0.98703, 1.90112, 1.45323
-1.854, 1.32212, 0.122623
0.459548, -1.9414, 0.953337
0.629719, 0.212714, 0.546464
-0.462722, 0.868374, 1.12619
0.112857, 0.331126, 0.764855
0.329417, 0.645344, -0.153142
0.261299, -0.439406, -1.76464
-0.110538, 1.70275, -1.49461
-0.335765, 0.602008, 1.2009
1.20554, 1.67626, -0.856166
-0.900479, 1.16233, -1.83312
0.627155, 1.66674, 0.761925
0.410352, 1.93481, 0.137638
-1.35606, 1.44993, -0.952116
-0.764855, 0.64217, 1.7788
-1.49498, 1.29087, -0.0805078
-0.566485, -0.380444, -1.90613
1.92346, 1.62853, 0.0790429
0.590045, -0.21308, 1.0521
-0.445509, -1.44176, -0.199896
1.95373, 1.93994, 0.388745
-1.42405, -0.855556, -1.1489
1.08689, -0.462111, -0.963713
-0.992401, 0.629231, -1.64892
1.84558, -1.87878, 0.796472
0.926115, -1.91394, 1.91833
-1.3928, -0.385083, -1.52428
0.919156, 0.478713, -0.769005
-1.61791, 1.60094, -0.761315
-1.489, -0.0676901, 0.568316
-1.88537, -1.35057, 0.912442
-1.64379, -0.175726, 0.527177
1.57982, -0.508866, 0.89169
-1.73888, -1.48448, -0.565264
1.31614, -1.30125, 0.640584
1.03586, 1.7174, -1.51744
0.520585, 1.1146, -1.91784
0.31135, 0.0856349, 1.80517
-1.76305, 0.019715, -0.112003
-0.719932, -1.82702, -1.89563
-0.975066, 0.484329, -1.65233
-0.679159, -1.14988, 0.49971
-1.91321, 1.974, 1.59874
-0.830775, 0.214911, 0.530473
1.05222, 1.60363, 0.0353404
-0.824061, 0.367138, 1.19468
-1.21213, -0.0580462, -1.80773
1.76293, -0.291208, -0.970794
-1.7987, 1.46214, -1.18503
-1.04953, -0.837367, -0.933073
0.542558, -1.8811, 0.674764
1.26817, -1.64037, 1.50682
1.68981, -0.398633, -1.51793
1.99939, -1.0477, -0.367504
-1.18442, 0.0693991, -1.52464
-0.972991, 1.24876, -0.603107
-0.817713, 1.12632, 1.4232
-1.94128, 1.83691, 0.657308
-1.89477, 0.914029, -1.61339
0.199774, -1.71581, 0.809656
-1.1522, -1.96362, 0.121647
-1.76879, -1.1489, -1.98926
1.87817, -0.975555, 0.979217
-1.98206, -1.0593, -0.18891
1.01645, -0.246895, 1.07749
0.726524, 0.239204, 0.342723
0.0433973, -0.899014, -1.13132
0.483963, -0.336863, -0.287057
-0.185736, 1.71654, -1.48521
-0.763756, 1.83007, -0.547563
1.3408, 0.508133, -0.790002
0.388867, 1.30979, -1.75683
-0.850917, -1.07199, 1.25584
-0.183538, 1.89123, 1.23093
0.0182501, -1.25742, -1.20786
-0.472121, 0.00909452, 0.475539
1.42271, 1.31321, -1.86901
-1.84753, 0.833216, 0.0458388
0.172796, 1.90967, -1.88989
-0.0154424, 0.805628, -0.6086
1.34471, 1.7799, 1.30601
-0.917814, -1.85925, 1.44945
-0.86874, -1.91858, -1.21177
1.36058, 1.47008, 1.95007
-0.776452, 1.84643, 0.895474
-1.74841, -1.09445, 0.079165
1.24448, -0.58504, -1.27
0.82638, -0.151311, 0.540605
-1.89184, 1.71557, -1.75768
-0.221747, 0.33491, 1.63048
-0.529374, -1.09995, 1.36937
-1.1334, 0.126164, -0.306955
-0.843104, -0.331736, -0.764489
1.79797, -1.38658, -0.225654
0.123478, 1.61766, 1.3994
-0.403882, -0.622028, 1.92138
-0.392651, -0.346263, -0.957732
-0.231391, -1.50987, 0.894864
0.158269, -1.62047, -0.649007
0.521195, 1.78674, -1.42589
-0.276315, -0.0518204, -0.371654
-0.592364, 1.96753, -0.477737
0.372631, -0.373363, -0.600177
0.620808, 1.89721, 1.56932
-0.905728, 1.76025, -0.556352
1.13669, -1.5338, 1.33653
-0.103458, 1.45958, -1.22629
1.62401, 0.286325, 1.88513
0.657552, -1.34373, 0.646687
-0.0913724, 0.843593, 0.616169
-0.654256, 1.67687, -0.863124
-0.643513, 1.0217, -1.31529
-1.1727, 1.68126, 1.24168
-1.7058, 1.63634, 1.00693
-1.98474, 1.69726, 0.32551
0.0338755, -1.71691, 0.949431
-1.90295, 1.04892, 1.5067
0.699423, 1.90576, -1.51341
0.485549, 0.237861, -1.18918
-1.62658, 1.52574, 1.49217
-1.5067, -0.721274, 0.0849025
-1.40855, -0.940153, -0.600421
-1.9812, -1.37315, -0.737388
0.403272, -1.44566, 1.23191
-1.74242, 0.652058, 1.1146
-1.39146, -1.97314, 0.436232
0.119449, -0.376782, 1.58983
-0.160222, 1.88928, -0.401196
-1.87109, -0.135929, -0.226508
-0.574419, 0.154485, -0.565996
1.63256, -0.38081, -0.167547
-1.08774, 1.79406, 0.947844
1.60314, -1.25388, -0.386914
1.25449, -1.78832, -0.12714
0.757286, 0.100772, -0.719321
-1.49388, -0.655721, 0.855068
-0.456984, 1.9331, 1.05502
1.85083, -0.132756, 1.94067
1.34971, -1.75915, 0.194769
0.50325, -1.09091, -1.828
1.51744, 0.350658, -1.57128
-1.0958, 0.0182501, -0.954924
-1.11203, -1.49937, -1.49828
-0.809656, 1.42247, 0.713095
-1.76183, 1.39952, 0.921598
0.686972, 0.347118, 0.644734
-0.521195, 1.1135, -0.156072
0.615192, 1.8175, -1.55101
1.47728, -1.29221, -1.18125
0.833583, 0.478957, 0.276193
-0.723838, 1.32591, 1.35386
-1.23899, 0.00152593, 0.0864895
1.83276, 0.330515, -1.59301
-0.869961, -0.883755, 1.65111
1.6903, -0.72689, 1.5305
-0.58211, 0.743614, -1.09836
-1.27683, 0.267769, -1.08225
0.185492, 1.52403, 1.69848
-0.240669, -1.63927, 0.59273
0.623005, -0.147771, -0.290109
-1.01743, 0.179998, -1.11655
-0.13947, -0.257393, -0.571978
1.06272, 0.0300913, -0.316721
0.546831, 0.0161748, 0.840907
-1.5681, -1.828, 1.28452
-0.669881, 1.90197, 1.48766
-1.45543, 0.781091, 1.30088
1.70055, 1.68542, -1.00204
-1.19687, -0.476394, 0.858241
0.653157, 1.01132, 1.29234
0.630573, -0.672079, -0.668416
-1.66332, 0.364818, -1.12522
-1.61193, -1.76098, -1.051
-0.275582, -0.397778, -1.40269
0.00543229, -0.237129, 1.0593
-0.077456, -0.301584, -0.595172
0.791223, 0.293161, 1.27085
-1.5139, 0.596515, 0.393017
-1.56896, -1.39744, 1.52611
1.55675, -0.283395, -1.48155
0.156072, 1.44737, -0.0403455
0.270577, 0.77694, 1.99353
-1.02121, 1.59227, 0.619465
-1.79308, 1.62279, 0.283639
-0.75338, -1.48949, -0.710288
-1.84899, 1.2335, 1.19639
-0.949797, -1.85754, -0.738487
1.64415, 0.493728, -1.69689
-1.24815, -1.07932, -1.57067
0.176214, -0.837611, 0.388256
-0.438063, -0.725669, 1.07492
0.94467, -0.730064, -0.754112
-1.80554, -0.477737, -1.39061
1.36155, -0.609577, 1.46959
-0.329539, -1.05295, -0.10126
1.43956, -0.590655, 0.385205
-1.18503, -0.587603, 0.0829493
-1.68639, -1.99829, 0.475051
0.409375, 0.643147, -0.466506
-1.01633, 1.57958, 1.0206
0.807092, 1.73424, 0.247017
0.363109, 0.440382, -1.2346
-1.38279, 1.08689, -1.91455
0.42024, -0.234565, 1.65636
1.2805, 1.28928, -1.69579
1.07895, -1.53429, 1.66271
-1.47093, 0.970306, -0.710898
-0.885342, -1.83508, -1.18613
1.32505, 0.845668, 1.83923
0.0422987, 0.332957, 1.40721
-1.59386, -1.43773, -0.820399
0.435499, -1.75097, 1.35203
0.550615, 1.01645, 0.682211
-1.24851, -1.4243, -0.690634
-0.419385, 0.0751366, -1.50645
-1.94604, 1.36106, 0.168523
-0.519974, -1.41661, -0.560869
0.53621, 1.76623, -0.0278939
-0.710776, -1.33628, 1.17002
-0.0597552, -1.77074, 1.16172
0.166814, -1.85876, -1.94153
-1.64672, -1.37523, 0.457717
-1.3292, -0.0664693, 1.32847
0.9288, -1.22959, 1.32286
1.41636, -0.0630512, -0.186224
0.341624, 0.85873, -0.723716
-0.69747, 1.8302, -0.901334
0.729942, 1.55455, 1.83776
-1.01852, 0.778649, 0.0740379
1.00864, 1.10007, 0.0685446
-0.348704, -1.2125, -0.323191
0.261299, 0.311106, -1.92981
-0.887539, -1.10813, -0.760216
-0.0750145, 0.321482, -1.14084
0.812586, -1.99121, -0.0170293
-0.825282, -1.15146, 0.304636
-0.169866, -0.405957, 1.21604
-0.197089, 1.10398, 1.75573
0.91525, 1.75475, 1.29563
-0.546831, -0.237495, 1.11911
0.303659, 0.665242, 0.801233
1.83093, 1.12949, 1.96753
-0.43672, -0.485061, 0.237251
1.95386, -1.69164, -0.731162
0.702841, -1.71105, 1.36448
-1.85754, -0.723106, -0.980071
-0.306101, -0.0625629, 0.487014
0.76986, -1.18699, -0.0488907
0.903165, 0.438917, -1.81384
-0.707846, 0.693686, 1.03989
0.222846, -1.60949, 1.59447
-1.71044, 1.00046, 1.32798
0.416456, 0.584796, 0.839564
0.614093, 1.21885, 0.9841
-1.14573, -1.96765, -0.72982
1.82458, 1.60656, -0.818079
-0.075869, -1.40526, 1.98364
1.33909, 1.53319, -0.308786
-1.56932, 0.264229, 1.52843
0.682821, -1.34239, -0.419996
-1.21384, 1.70739, 1.94824
0.343699, -0.589312, -1.37352
0.195257, -1.56017, -0.945891
0.563555, -0.210883, -0.580523
0.902066, 0.448805, 0.480178
-1.59191, -1.55345, -0.802576
1.34458, -1.2899, -1.8247
-1.854, 1.97644, 0.732871
-0.702109, 0.371166, 1.03098
-1.14389, 1.63695, -0.484085
0.244575, 1.87304, -1.19175
0.749718, 0.0565813, -1.3762
-0.184027, 0.485305, -1.04306
0.452712, 0.184393, 1.47911
-1.31346, -1.89209, 1.75658
1.93872, -0.586749, 0.713462
-1.72033, -0.735923, -0.990814
-1.56505, 1.90686, -0.953948
0.556108, 0.467483, -0.264718
1.94726, -1.79943, 1.96655
-0.48909, -0.908536, 1.48704
-0.448927, 1.62059, 0.586016
0.29133, 1.00168, 0.498856
-0.199286, -1.51817, 0.777673
0.573809, -1.96875, -1.56859
-1.01889, 1.87707, 0.1695
0.50618, -0.609455, 0.442457
-1.99414, -0.343944, 0.189642
-1.3806, -0.208197, -0.768639
1.01669, -1.57555, -1.31797
0.151555, -0.0407117, 1.05783
-1.31223, 1.55004, 0.119205
1.70837, -1.24009, -0.979461
-0.6274, -1.22739, 1.63231
0.591144, -1.04929, -1.38633
0.0457167, -1.45225, 0.465896
-1.01682, -1.01791, 1.23667
-0.993011, 0.232734, -1.47069
-1.03403, 1.932, -0.560991
0.00518815, 0.136296, 0.979095
0.569536, -0.0365612, -0.279122
-0.676229, -0.190374, -1.29185
0.223457, 1.20701, -0.818323
-0.0592669, -0.762535, 1.75719
-0.424146, 0.164373, -0.268868
0.633259, -1.67907, 0.472243
1.1854, 1.11386, -1.58007
-0.657674, -0.293039, -1.74499
-1.42686, -0.934172, -0.755577
1.74511, -0.883267, 0.433546
-1.9707, 1.07822, 0.999481
-1.69604, 0.370312, -1.32566
0.923795, 0.68099, 1.92273
-1.4304, -0.223701, -0.0779443
-1.4398, 0.300729, -0.528031
-1.29319, -1.02683, 1.61119
1.33726, -0.613727, -0.881558
-0.398144, 1.15696, -0.659017
-1.35508, 1.95227, -1.98816
0.971892, 1.42222, 1.83703
0.0285043, -1.05124, 0.294504
0.162664, 0.168401, 1.34165
0.186834, 0.750328, 1.18235
-0.740562, -0.312571, -1.91321
-1.14756, 1.62316, 1.23191
-0.725913, -1.35044, 1.6942
-1.98645, -0.204291, -1.07126
-0.0120243, -0.253609, -1.26841
-0.211127, -1.80615, 1.40294
1.04074, -1.2783, 0.728965
1.0549, 0.540605, 0.175359
-1.45201, -1.05954, -0.793664
0.155583, -0.161321, -0.117618
0.415723, 0.992523, -1.77807
-0.817103, -0.236396, 1.39537
-0.91232, -1.87939, -0.92758
0.922208, -1.31419, 1.17368
-0.77694, -0.0125126, 0.602374
1.09372, 1.43004, -1.46471
0.24189, -0.0415662, 0.588092
-1.49962, 1.94336, 0.323069
0.313913, 1.1832, -0.646687
-1.39903, 1.3076, 0.664998
-0.316965, -1.20627, 0.659871
0.386547, -1.52806, -1.30088
1.72973, -1.98462, 1.48485
-1.28025, 0.21662, 1.72802
0.366527, 1.39952, -1.9458
-0.970183, -1.32017, -0.190252
-1.25144, 1.24143, -1.04917
-1.08603, -0.213446, 0.770837
-0.653523, 0.0326548, -0.259957
0.302927, -1.38829, 0.534989
-0.309763, -0.974334, 1.88745
-1.11692, 0.597247, -0.97824
-1.96252, 1.1511, 0.240059
0.948088, 1.10837, -0.852626
-0.648152, 0.13068, -1.45433
0.262642, 0.575518, 0.197577
-1.20444, -0.831019, 1.86438
-0.623615, 0.911466, -0.50264
-0.0463271, -1.41929, -1.20493
-0.385937, 1.52709, -1.58947
-1.30467, -1.37376, 1.70287
-1.8081, -1.4105, 0.737144
-0.533158, 0.180364, 0.0720847
-1.92114, 1.67455, 0.0536515
1.3773, -1.85339, 1.24876
-1.18137, -1.84204, -0.0408338
1.19785, 1.25718, 0.649739
1.07089, -1.92114, 0.0353404
1.83959, -0.439161, 0.531816
-1.39683, 1.27036, 1.12314
0.507767, 0.00726341, -0.89877
-0.616535, 0.818934, -1.2573
1.05197, -0.432203, 0.633015
-1.23057, 0.854091, 1.64757
-1.46202, -1.18259, 0.835536
1.08567, -1.19724, 0.105411
1.26304, -0.689535, 0.457472
1.60021, -0.932585, -1.96045
-1.18101, 1.93786, -1.42393
1.58214, -0.911832, 1.13596
-1.12119, 1.24046, -0.359691
1.21885, 0.451491, 1.94043
0.637287, -1.11789, -0.337474
1.21213, -0.414991, 1.32151
1.78661, 0.647053, 1.46043
-1.65026, 1.15207, -0.0422987
1.03464, 1.92956, -0.95468
1.76281, 1.01547, -1.75683
-0.00103763, 1.22495, -0.363475
-0.57149, 1.08676, 0.663656
-0.684652, 0.101749, -1.14817
-0.728355, -1.99243, 1.79638
0.49324, -1.94409, -1.1185
-1.56066, -0.0661031, -1.86828
-0.0629292, 1.99353, 1.39818
0.492508, -0.80343, 1.38609
-0.879238, 1.38084, 1.08957
1.85437, -0.185614, -0.612507
-0.34199, 1.82812, 0.519486
0.400952, 0.208075, -1.52269
0.462478, 0.533036, -0.969451
-0.951384, -0.453932, 1.14743
-1.18223, 1.11557, -1.90173
0.113956, -0.599811, -1.13157
-1.49644, 1.41404, 1.42857
-1.43236, -0.658162, -0.776208
-1.37352, 0.286691, -1.33934
-1.40184, 0.238105, 1.06845
1.00485, 0.880825, -0.703818
0.621174, 0.829188, -0.032899
0.335521, 0.678915, 0.918912
